customer_id,Recency,Frequency,Monetary,age,gender,shopping_mall,payment_method,category,is_churn,gender_code,shopping_mall_code,payment_method_code,category_code
C579995,61,14,10844.0,61,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C580002,166,1,366.0,44,Female,Istinye Park,Cash,Cosmetics,1,0,3,0,2
C580285,56,10,33605.0,62,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C580903,15,5,11024.0,26,Female,Kanyon,Debit Card,Shoes,1,0,4,2,4
C581290,66,7,10654.0,23,Female,Istinye Park,Debit Card,Clothing,0,0,3,2,1
C581881,18,9,13484.0,26,Female,Zorlu Center,Debit Card,Clothing,0,0,9,2,1
C582961,292,2,3750.0,19,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C583484,49,5,9485.0,53,Male,Viaport Outlet,Cash,Clothing,1,1,8,0,1
C583728,4,3,3196.0,66,Female,Metrocity,Debit Card,Clothing,1,0,6,2,1
C583839,290,1,9604.0,25,Male,Metrocity,Credit Card,Shoes,1,1,6,1,4
C584152,38,10,15738.0,67,Male,Emaar Square Mall,Cash,Clothing,0,1,1,0,1
C584173,92,20,46998.0,28,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C584201,8,24,35501.0,34,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C584738,19,6,6248.0,20,Male,Emaar Square Mall,Debit Card,Clothing,0,1,1,2,1
C584937,134,2,7546.0,18,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C585071,15,21,56631.0,47,Female,Forum Istanbul,Cash,Clothing,0,0,2,0,1
C585119,53,13,40380.0,28,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C585244,156,2,17405.0,49,Male,Zorlu Center,Credit Card,Shoes,0,1,9,1,4
C585495,12,23,70151.0,25,Male,Metrocity,Cash,Cosmetics,0,1,6,0,2
C585920,25,6,18439.0,54,Female,Viaport Outlet,Debit Card,Clothing,1,0,8,2,1
C586162,97,13,62445.0,33,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C586203,11,13,65893.0,21,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C586343,49,10,12631.0,45,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C586871,26,14,29546.0,36,Female,Metropol AVM,Credit Card,Cosmetics,0,0,7,1,2
C586943,107,5,5691.0,59,Male,Zorlu Center,Credit Card,Souvenir,0,1,9,1,5
C587022,526,1,2400.0,33,Male,Kanyon,Credit Card,Shoes,1,1,4,1,4
C587038,107,1,572.0,62,Female,Mall of Istanbul,Cash,Toys,1,0,5,0,7
C587144,396,1,4800.0,58,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C587808,252,3,12900.0,50,Male,Kanyon,Debit Card,Clothing,1,1,4,2,1
C587883,52,16,18089.0,39,Male,Kanyon,Debit Card,Clothing,0,1,4,2,1
C587958,21,19,29355.0,39,Female,Forum Istanbul,Cash,Clothing,0,0,2,0,1
C588145,71,1,130.0,41,Male,Mall of Istanbul,Cash,Food & Beverage,1,1,5,0,3
C588358,6,19,62447.0,62,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C588656,300,6,16192.0,47,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C589143,94,22,65482.0,69,Male,Cevahir AVM,Cash,Clothing,0,1,0,0,1
C589603,271,1,600.0,26,Male,Viaport Outlet,Cash,Shoes,1,1,8,0,4
C589755,244,1,41.0,64,Male,Metropol AVM,Credit Card,Cosmetics,1,1,7,1,2
C590086,117,4,5316.0,27,Female,Metropol AVM,Credit Card,Food & Beverage,0,0,7,1,3
C590158,37,3,3580.0,66,Female,Istinye Park,Debit Card,Food & Beverage,1,0,3,2,3
C591827,27,21,29343.0,43,Male,Emaar Square Mall,Cash,Clothing,1,1,1,0,1
C592397,422,2,1099.0,34,Female,Forum Istanbul,Credit Card,Cosmetics,1,0,2,1,2
C592460,72,12,25943.0,69,Female,Viaport Outlet,Cash,Food & Beverage,1,0,8,0,3
C592876,164,6,1332.0,30,Male,Kanyon,Debit Card,Food & Beverage,0,1,4,2,3
C592979,47,15,98170.0,34,Female,Istinye Park,Debit Card,Clothing,1,0,3,2,1
C593045,5,21,34637.0,33,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C593370,23,19,46678.0,30,Male,Mall of Istanbul,Debit Card,Food & Beverage,0,1,5,2,3
C593525,87,4,4610.0,61,Male,Metrocity,Cash,Clothing,1,1,6,0,1
C593748,173,9,8237.0,44,Male,Forum Istanbul,Cash,Clothing,1,1,2,0,1
C594085,182,7,17081.0,54,Male,Mall of Istanbul,Cash,Cosmetics,0,1,5,0,2
C594224,86,3,5695.0,29,Male,Metropol AVM,Credit Card,Cosmetics,1,1,7,1,2
C594234,128,3,5456.0,53,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C594587,13,5,9384.0,64,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C594873,242,6,20150.0,44,Female,Kanyon,Cash,Books,0,0,4,0,0
C595187,9,21,37715.0,34,Male,Metrocity,Cash,Cosmetics,0,1,6,0,2
C595280,4,8,21621.0,32,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C595722,80,9,18708.0,23,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C596300,92,13,26743.0,40,Male,Metropol AVM,Debit Card,Clothing,0,1,7,2,1
C596385,157,3,5105.0,52,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C596472,21,10,27648.0,26,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C596765,37,5,37165.0,59,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C596844,33,20,44300.0,50,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C596847,271,2,9455.0,32,Female,Emaar Square Mall,Credit Card,Food & Beverage,1,0,1,1,3
C597184,434,3,6622.0,27,Female,Mall of Istanbul,Cash,Toys,1,0,5,0,7
C597331,37,29,67855.0,58,Female,Mall of Istanbul,Cash,Food & Beverage,0,0,5,0,3
C597436,268,2,7688.0,65,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C597600,143,5,26404.0,66,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C598194,141,8,6533.0,51,Female,Zorlu Center,Credit Card,Cosmetics,1,0,9,1,2
C598309,5,6,22029.0,34,Female,Kanyon,Credit Card,Clothing,1,0,4,1,1
C598648,349,2,577.0,69,Male,Kanyon,Debit Card,Food & Beverage,0,1,4,2,3
C598666,31,11,32192.0,51,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C598804,6,10,24065.0,37,Male,Metropol AVM,Credit Card,Clothing,1,1,7,1,1
C598842,32,12,37353.0,48,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C598851,9,22,69641.0,67,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C598852,59,2,125.0,60,Female,Metrocity,Cash,Cosmetics,1,0,6,0,2
C599078,14,8,21491.0,51,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C599293,63,8,5541.0,58,Male,Metrocity,Credit Card,Cosmetics,1,1,6,1,2
C599360,33,13,38149.0,53,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C599668,4,13,34811.0,23,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C599716,212,3,3254.0,52,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C599921,86,1,162.0,38,Female,Kanyon,Debit Card,Cosmetics,1,0,4,2,2
C600593,434,1,9450.0,23,Female,Kanyon,Cash,Technology,1,0,4,0,6
C601559,134,5,20535.0,24,Male,Mall of Istanbul,Debit Card,Clothing,1,1,5,2,1
C601585,133,7,3170.0,24,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C601830,147,2,9491.0,22,Male,Mall of Istanbul,Cash,Cosmetics,0,1,5,0,2
C601959,124,8,27449.0,31,Male,Zorlu Center,Cash,Clothing,1,1,9,0,1
C602242,7,2,1852.0,22,Female,Metropol AVM,Debit Card,Clothing,1,0,7,2,1
C602284,58,4,9778.0,27,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C602407,5,4,7263.0,40,Male,Mall of Istanbul,Cash,Shoes,1,1,5,0,4
C602747,307,5,7207.0,46,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C602851,443,1,144.0,24,Male,Metrocity,Debit Card,Toys,1,1,6,2,7
C603425,30,29,52818.0,43,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C603535,20,13,21278.0,56,Female,Mall of Istanbul,Credit Card,Food & Beverage,0,0,5,1,3
C603984,5,23,51830.0,57,Female,Mall of Istanbul,Credit Card,Toys,0,0,5,1,7
C604355,30,13,69182.0,36,Female,Forum Istanbul,Cash,Shoes,0,0,2,0,4
C604386,273,5,32199.0,53,Male,Emaar Square Mall,Cash,Clothing,1,1,1,0,1
C604423,60,8,16529.0,53,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C604721,30,9,11923.0,24,Male,Forum Istanbul,Debit Card,Clothing,0,1,2,2,1
C604821,5,25,58564.0,36,Male,Zorlu Center,Debit Card,Clothing,0,1,9,2,1
C605041,80,6,2502.0,23,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C605267,7,21,45880.0,21,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C605635,37,8,17917.0,59,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C606069,13,6,3938.0,40,Male,Metrocity,Debit Card,Cosmetics,1,1,6,2,2
C606826,113,10,23476.0,35,Male,Forum Istanbul,Debit Card,Clothing,0,1,2,2,1
C606905,130,18,26780.0,32,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C607358,43,12,14187.0,46,Male,Metrocity,Debit Card,Cosmetics,0,1,6,2,2
C607424,31,11,15786.0,64,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C608148,150,2,386.0,67,Male,Forum Istanbul,Credit Card,Cosmetics,1,1,2,1,2
C608235,557,1,895.0,28,Female,Kanyon,Debit Card,Toys,1,0,4,2,7
C608645,304,1,5403.0,38,Female,Metropol AVM,Credit Card,Shoes,1,0,7,1,4
C608649,77,9,52345.0,36,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C608672,55,28,82219.0,67,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C609099,137,3,864.0,39,Male,Kanyon,Credit Card,Cosmetics,0,1,4,1,2
C609448,86,18,20559.0,66,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C609544,34,16,36382.0,31,Female,Zorlu Center,Debit Card,Clothing,0,0,9,2,1
C610035,28,8,9757.0,22,Male,Emaar Square Mall,Debit Card,Clothing,1,1,1,2,1
C610212,370,2,646.0,47,Male,Metrocity,Credit Card,Shoes,1,1,6,1,4
C611888,10,5,13656.0,65,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C612731,1,22,67864.0,57,Male,Metrocity,Credit Card,Clothing,0,1,6,1,1
C612817,9,26,62082.0,26,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C612982,8,2,2736.0,46,Female,Emaar Square Mall,Cash,Clothing,1,0,1,0,1
C613110,121,5,11266.0,27,Male,Istinye Park,Cash,Clothing,1,1,3,0,1
C613236,130,4,5781.0,25,Female,Viaport Outlet,Debit Card,Books,1,0,8,2,0
C613286,52,5,6402.0,32,Male,Forum Istanbul,Credit Card,Clothing,1,1,2,1,1
C613413,26,2,488.0,38,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C613860,149,7,35145.0,33,Female,Istinye Park,Debit Card,Clothing,0,0,3,2,1
C614110,139,15,20832.0,20,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C614850,46,12,25547.0,19,Male,Metropol AVM,Debit Card,Food & Beverage,0,1,7,2,3
C614990,30,14,67757.0,34,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C615054,304,1,26250.0,30,Female,Mall of Istanbul,Cash,Technology,1,0,5,0,6
C615610,42,7,27862.0,26,Male,Mall of Istanbul,Debit Card,Clothing,1,1,5,2,1
C615798,14,9,17919.0,54,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C617150,40,21,21775.0,40,Male,Cevahir AVM,Cash,Clothing,1,1,0,0,1
C617230,50,10,10376.0,52,Male,Forum Istanbul,Credit Card,Clothing,0,1,2,1,1
C617810,31,7,20938.0,69,Female,Mall of Istanbul,Cash,Books,0,0,5,0,0
C618105,266,3,3112.0,44,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C619075,44,30,49302.0,60,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C619084,9,9,11398.0,24,Female,Kanyon,Debit Card,Food & Beverage,0,0,4,2,3
C619501,119,1,2700.0,51,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C619754,10,3,4882.0,45,Female,Kanyon,Debit Card,Cosmetics,0,0,4,2,2
C620437,24,19,37275.0,46,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C620793,22,10,61236.0,54,Male,Istinye Park,Cash,Food & Beverage,1,1,3,0,3
C620874,24,1,300.0,50,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C621067,2,9,26883.0,56,Male,Metrocity,Cash,Clothing,1,1,6,0,1
C621322,16,18,45353.0,31,Female,Zorlu Center,Cash,Clothing,0,0,9,0,1
C622060,67,7,5926.0,39,Male,Kanyon,Debit Card,Clothing,1,1,4,2,1
C622077,7,19,24236.0,32,Male,Viaport Outlet,Debit Card,Clothing,0,1,8,2,1
C622169,7,8,25803.0,51,Male,Mall of Istanbul,Debit Card,Food & Beverage,0,1,5,2,3
C622210,115,9,21315.0,36,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C622249,427,1,162.0,49,Male,Cevahir AVM,Credit Card,Cosmetics,1,1,0,1,2
C622935,166,4,29404.0,19,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C622983,644,1,41.0,32,Female,Istinye Park,Credit Card,Cosmetics,1,0,3,1,2
C623098,553,2,7630.0,66,Male,Mall of Istanbul,Debit Card,Clothing,1,1,5,2,1
C623785,5,15,44693.0,46,Male,Metropol AVM,Debit Card,Clothing,1,1,7,2,1
C624134,559,1,300.0,56,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C624412,246,7,22847.0,65,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C624526,64,19,86683.0,39,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C624637,28,20,58645.0,57,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C624856,282,2,1330.0,60,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C624968,9,24,26546.0,54,Female,Mall of Istanbul,Credit Card,Cosmetics,0,0,5,1,2
C625505,71,39,58901.0,29,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C625531,33,7,8912.0,58,Female,Kanyon,Credit Card,Clothing,1,0,4,1,1
C625797,7,10,13739.0,59,Male,Kanyon,Credit Card,Food & Beverage,0,1,4,1,3
C626165,34,22,26172.0,58,Male,Metropol AVM,Cash,Clothing,0,1,7,0,1
C626322,48,13,54154.0,25,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C626458,26,12,29376.0,52,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C627084,352,2,208.0,69,Male,Metropol AVM,Cash,Food & Beverage,0,1,7,0,3
C627144,72,6,5934.0,44,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C627157,47,24,33483.0,42,Female,Metropol AVM,Cash,Clothing,1,0,7,0,1
C627278,31,13,18881.0,18,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C627419,102,5,1559.0,33,Female,Viaport Outlet,Debit Card,Cosmetics,1,0,8,2,2
C627693,55,6,2458.0,63,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C627796,123,4,12946.0,44,Male,Metrocity,Debit Card,Clothing,1,1,6,2,1
C628039,189,6,7174.0,58,Female,Metrocity,Credit Card,Food & Beverage,1,0,6,1,3
C628602,18,32,64260.0,67,Female,Istinye Park,Credit Card,Clothing,0,0,3,1,1
C628700,191,7,13537.0,53,Male,Kanyon,Debit Card,Clothing,0,1,4,2,1
C628882,22,18,33321.0,34,Male,Kanyon,Cash,Cosmetics,0,1,4,0,2
C629300,74,9,38770.0,25,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C629381,35,13,34010.0,24,Male,Zorlu Center,Cash,Clothing,1,1,9,0,1
C629865,638,1,7500.0,54,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C629919,309,1,1200.0,47,Male,Mall of Istanbul,Cash,Clothing,1,1,5,0,1
C630141,127,5,27878.0,55,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C630260,561,1,652.0,58,Female,Metropol AVM,Credit Card,Cosmetics,0,0,7,1,2
C630387,62,15,11619.0,50,Male,Istinye Park,Credit Card,Cosmetics,0,1,3,1,2
C630971,69,16,101026.0,18,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C630983,15,16,20727.0,27,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C631087,93,20,30142.0,24,Male,Metrocity,Credit Card,Cosmetics,1,1,6,1,2
C631776,54,19,44468.0,39,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C632313,48,7,25479.0,35,Female,Mall of Istanbul,Cash,Shoes,1,0,5,0,4
C632742,15,4,1900.0,49,Female,Istinye Park,Debit Card,Clothing,0,0,3,2,1
C633040,1,1,15005.0,56,Female,Mall of Istanbul,Debit Card,Shoes,1,0,5,2,4
C633068,113,2,15305.0,25,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C633254,1,15,39153.0,24,Male,Mall of Istanbul,Credit Card,Shoes,0,1,5,1,4
C633334,27,6,10132.0,50,Male,Metropol AVM,Debit Card,Clothing,1,1,7,2,1
C633509,430,5,14895.0,31,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C633584,122,17,62543.0,57,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C634593,646,1,1050.0,30,Male,Forum Istanbul,Credit Card,Technology,1,1,2,1,6
C634610,66,15,29499.0,29,Female,Emaar Square Mall,Debit Card,Clothing,0,0,1,2,1
C635130,97,1,84.0,53,Male,Mall of Istanbul,Cash,Food & Beverage,1,1,5,0,3
C635248,510,1,4800.0,59,Female,Kanyon,Credit Card,Clothing,1,0,4,1,1
C635269,142,1,1200.0,27,Male,Emaar Square Mall,Debit Card,Clothing,1,1,1,2,1
C635537,2,20,53503.0,25,Male,Istinye Park,Credit Card,Food & Beverage,0,1,3,1,3
C635773,546,1,295.0,23,Female,Mall of Istanbul,Credit Card,Souvenir,1,0,5,1,5
C635788,86,5,8106.0,26,Female,Forum Istanbul,Debit Card,Clothing,0,0,2,2,1
C636404,111,9,17232.0,27,Male,Metropol AVM,Credit Card,Clothing,0,1,7,1,1
C636746,33,12,37463.0,39,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C637201,128,1,20.0,25,Male,Zorlu Center,Credit Card,Food & Beverage,1,1,9,1,3
C637540,57,4,6297.0,60,Female,Cevahir AVM,Credit Card,Clothing,0,0,0,1,1
C638440,28,21,46971.0,49,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C638580,25,18,48376.0,37,Female,Forum Istanbul,Cash,Food & Beverage,0,0,2,0,3
C638772,183,4,8599.0,35,Female,Cevahir AVM,Credit Card,Clothing,0,0,0,1,1
C638977,25,3,732.0,20,Female,Metropol AVM,Credit Card,Food & Beverage,0,0,7,1,3
C639410,49,20,56277.0,34,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C639413,64,28,31626.0,55,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C639463,81,9,8199.0,24,Male,Kanyon,Debit Card,Toys,0,1,4,2,7
C639489,5,17,36041.0,18,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C639755,156,17,43562.0,26,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C640045,22,3,2789.0,48,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C640400,37,4,4166.0,19,Female,Zorlu Center,Credit Card,Books,0,0,9,1,0
C640605,53,17,16622.0,35,Male,Mall of Istanbul,Cash,Food & Beverage,0,1,5,0,3
C640717,581,1,1015.0,61,Female,Mall of Istanbul,Credit Card,Cosmetics,1,0,5,1,2
C641080,320,4,48755.0,40,Female,Zorlu Center,Cash,Clothing,1,0,9,0,1
C641707,181,1,9450.0,43,Male,Kanyon,Cash,Technology,1,1,4,0,6
C641889,205,1,2700.0,35,Male,Metropol AVM,Credit Card,Clothing,1,1,7,1,1
C642170,34,7,20455.0,52,Male,Viaport Outlet,Debit Card,Clothing,1,1,8,2,1
C642702,14,17,86366.0,56,Female,Kanyon,Credit Card,Food & Beverage,0,0,4,1,3
C643234,45,2,624.0,46,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C643532,7,5,3337.0,25,Male,Kanyon,Credit Card,Cosmetics,1,1,4,1,2
C643691,28,18,40086.0,49,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C643951,184,6,7305.0,32,Male,Kanyon,Cash,Books,0,1,4,0,0
C643997,5,22,54892.0,30,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C644053,28,7,37334.0,28,Male,Kanyon,Debit Card,Shoes,1,1,4,2,4
C644132,284,7,33340.0,51,Female,Zorlu Center,Credit Card,Souvenir,1,0,9,1,5
C644365,4,31,62064.0,68,Female,Viaport Outlet,Credit Card,Clothing,0,0,8,1,1
C644518,14,12,17221.0,30,Female,Metropol AVM,Debit Card,Clothing,1,0,7,2,1
C644530,109,7,27688.0,53,Male,Istinye Park,Cash,Toys,1,1,3,0,7
C645191,9,13,16725.0,52,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C645542,2,26,109406.0,26,Male,Metropol AVM,Debit Card,Clothing,0,1,7,2,1
C645586,136,2,5591.0,59,Male,Viaport Outlet,Debit Card,Shoes,0,1,8,2,4
C645611,54,9,15043.0,62,Male,Metropol AVM,Credit Card,Clothing,1,1,7,1,1
C645662,278,5,28278.0,48,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C645878,6,5,5226.0,48,Male,Cevahir AVM,Cash,Shoes,0,1,0,0,4
C645974,27,4,9000.0,27,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C645989,110,1,36.0,57,Female,Forum Istanbul,Cash,Toys,1,0,2,0,7
C646323,70,1,1015.0,40,Female,Metrocity,Cash,Cosmetics,1,0,6,0,2
C646337,65,11,7818.0,28,Female,Metrocity,Credit Card,Food & Beverage,0,0,6,1,3
C646619,14,27,80500.0,26,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C646764,204,4,5090.0,57,Male,Metropol AVM,Cash,Toys,1,1,7,0,7
C647272,144,1,295.0,25,Female,Kanyon,Credit Card,Souvenir,1,0,4,1,5
C647665,9,2,7536.0,39,Male,Forum Istanbul,Cash,Clothing,0,1,2,0,1
C647899,80,15,47108.0,31,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C647951,52,17,53669.0,26,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C647979,68,5,15655.0,23,Female,Metropol AVM,Cash,Clothing,1,0,7,0,1
C648281,172,1,1015.0,24,Male,Metrocity,Debit Card,Cosmetics,1,1,6,2,2
C648449,282,4,15253.0,68,Female,Metropol AVM,Debit Card,Shoes,1,0,7,2,4
C648581,3,19,32094.0,20,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C649126,105,12,23351.0,66,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C649516,7,8,25254.0,58,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C649769,37,16,60412.0,19,Female,Mall of Istanbul,Credit Card,Food & Beverage,0,0,5,1,3
C649785,63,8,4766.0,38,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C649835,60,14,51015.0,38,Female,Zorlu Center,Cash,Clothing,0,0,9,0,1
C650400,69,4,7702.0,56,Male,Mall of Istanbul,Credit Card,Books,0,1,5,1,0
C650487,39,10,19884.0,32,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C650600,16,24,37908.0,23,Female,Metrocity,Debit Card,Food & Beverage,0,0,6,2,3
C652072,164,7,11899.0,67,Male,Kanyon,Credit Card,Clothing,1,1,4,1,1
C652111,123,12,25320.0,36,Male,Istinye Park,Cash,Food & Beverage,0,1,3,0,3
C652391,333,2,15305.0,29,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C652982,15,14,39197.0,24,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C653027,580,1,4800.0,55,Female,Emaar Square Mall,Debit Card,Clothing,0,0,1,2,1
C653176,130,12,27287.0,67,Male,Cevahir AVM,Cash,Clothing,0,1,0,0,1
C653638,20,29,111108.0,45,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C653675,60,28,119707.0,31,Male,Forum Istanbul,Cash,Clothing,0,1,2,0,1
C654072,85,6,5505.0,57,Female,Cevahir AVM,Cash,Food & Beverage,1,0,0,0,3
C654332,26,25,76569.0,42,Female,Emaar Square Mall,Debit Card,Clothing,0,0,1,2,1
C654389,12,7,1746.0,46,Female,Metrocity,Cash,Cosmetics,0,0,6,0,2
C654506,32,26,108590.0,21,Female,Viaport Outlet,Cash,Clothing,0,0,8,0,1
C656584,498,1,41.0,19,Female,Metrocity,Cash,Cosmetics,1,0,6,0,2
C657261,57,2,348.0,67,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C657740,111,2,5452.0,59,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C657952,399,2,7520.0,22,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C658041,3,4,6664.0,40,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C658114,110,1,572.0,38,Male,Kanyon,Credit Card,Toys,1,1,4,1,7
C658179,20,7,17517.0,68,Female,Forum Istanbul,Cash,Cosmetics,1,0,2,0,2
C659020,552,1,60.0,47,Female,Kanyon,Cash,Books,1,0,4,0,0
C659107,188,3,3415.0,61,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C659135,144,6,4728.0,24,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C659205,55,22,66801.0,50,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C659369,12,13,55254.0,53,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C659467,358,1,380.0,67,Male,Zorlu Center,Credit Card,Books,1,1,9,1,0
C659489,42,3,2562.0,60,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C659670,72,11,26657.0,27,Female,Viaport Outlet,Cash,Clothing,1,0,8,0,1
C659706,36,41,69626.0,58,Female,Istinye Park,Credit Card,Clothing,0,0,3,1,1
C660645,7,24,69088.0,58,Male,Metropol AVM,Credit Card,Clothing,0,1,7,1,1
C661139,656,1,244.0,26,Female,Metropol AVM,Credit Card,Books,1,0,7,1,0
C661193,167,11,43182.0,37,Female,Metropol AVM,Debit Card,Shoes,0,0,7,2,4
C662261,49,21,48415.0,52,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C662536,241,3,4866.0,27,Male,Metropol AVM,Cash,Clothing,1,1,7,0,1
C662831,125,2,65.0,51,Female,Kanyon,Debit Card,Books,1,0,4,2,0
C663082,582,2,496.0,54,Male,Mall of Istanbul,Cash,Cosmetics,1,1,5,0,2
C663271,27,32,54058.0,49,Female,Kanyon,Cash,Cosmetics,0,0,4,0,2
C663463,138,4,12646.0,45,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
